S,L,Top,Bas,Int,Can,Herb,Loop,Omn,ChLen,ChSD,ChNum,TL,MxSim,VulSD,GenSD,LinkSD,Path,Clust
207.0,3912.0,0.12560386473429952,0.05314009661835749,0.821256038647343,0.0821256038647343,0.30917874396135264,0.5314009661835749,0.0821256038647343,1.6041666666666667,0.4907358539190696,2.1583624920952498,2.426961401705057,0.9151829555550852,0.4437986315751237,0.7900603039789044,0.7436070769462633,1.433065481278851,0.3135872885690499
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3188405797101449,0.5362318840579711,0.0821256038647343,1.5909090909090908,0.4935391034500526,2.12057393120585,2.433964502022953,0.9167480875910681,0.44534834377801835,0.7889836255321809,0.7439895681508706,1.43325927191933,0.31554597928535755
207.0,3912.0,0.12560386473429952,0.05314009661835749,0.821256038647343,0.0821256038647343,0.3140096618357488,0.5362318840579711,0.0821256038647343,1.5594405594405594,0.49819925905568,2.155336037465062,2.4268043083734074,0.9154962800473805,0.4455561034199754,0.789287675478742,0.7442152839270575,1.43325927191933,0.3155659343684032
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3188405797101449,0.5362318840579711,0.0821256038647343,1.5984848484848484,0.492072242025226,2.12057393120585,2.43156583771401,0.9128582587655457,0.44768965126286747,0.7891182906754673,0.7454807880723237,1.43325927191933,0.31544356839409166
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30917874396135264,0.5362318840579711,0.0821256038647343,1.5984848484848484,0.492072242025226,2.12057393120585,2.437062748768424,0.9145549897160331,0.4454406933598689,0.7891486957532431,0.7438882040958674,1.433839849752433,0.3135635602882199
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3140096618357488,0.5362318840579711,0.0821256038647343,1.586466165413534,0.4943287390549321,2.123851640967086,2.434592096760211,0.9148448032558363,0.44543299829266814,0.7894743909579334,0.744362653203546,1.4333561175666438,0.3151877522526364
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30917874396135264,0.5362318840579711,0.0821256038647343,1.5909090909090908,0.4935391034500526,2.12057393120585,2.434851314600313,0.9145155322320989,0.4464322448571693,0.7891313215665348,0.7446066694095838,1.4333561175666438,0.31521058110665867
207.0,3912.0,0.12560386473429952,0.05314009661835749,0.821256038647343,0.0821256038647343,0.30434782608695654,0.5362318840579711,0.0821256038647343,1.5735294117647058,0.4963922126284517,2.1335389083702174,2.42817720467,0.9138610114020521,0.44786571258038593,0.7888967325952175,0.7452324586375697,1.4333561175666438,0.31474424414716135
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30917874396135264,0.5362318840579711,0.0821256038647343,1.606060606060606,0.49048310438605275,2.12057393120585,2.4365270999710438,0.9143267204293104,0.4454714722994277,0.7893658408211501,0.744219889658665,1.4331623931623931,0.31294536604753853
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3285024154589372,0.5362318840579711,0.0821256038647343,1.6046511627906976,0.4908316388278354,2.110589710299249,2.4333915411521896,0.9144270560112864,0.44660112692709997,0.7898129714980179,0.7455451562755129,1.433065481278851,0.3162344377564012
