Cons._sp.,Resource_sp.,Certainty level
Semiacontiodus sp.,Azygograptus eivionicus,1
Semiacontiodus sp.,Azygograptus sp.,1
Semiacontiodus sp.,Etagraptus putillus,1
Semiacontiodus sp.,Hermannograptus sp.,1
Semiacontiodus sp.,Isograptus caduceus arcuatus,1
Semiacontiodus sp.,Isograptus caduceus gracilis,1
Semiacontiodus sp.,Isograptus furcula,1
Semiacontiodus sp.,Pterograptus sp.,1
Semiacontiodus sp.,Schizograptus sp.,1
Semiacontiodus sp.,Temnograptus multiflex,1
Semiacontiodus sp.,Temnograptus cf. noveboracensis,1
Semiacontiodus sp.,Temnograptus ramulus,1
Semiacontiodus sp.,Adelograptus tenellus,1
Semiacontiodus sp.,Choristograptus louai,1
Semiacontiodus sp.,Ancoragraptus bulmani,1
Semiacontiodus sp.,?Cymatograptus protobalticus,1
Semiacontiodus sp.,?Baltograptus jacksoni,1
Semiacontiodus sp.,Baltograptus minutus,1
Semiacontiodus sp.,Baltograptus deflexus,1
Semiacontiodus sp.,?Baltograptus kurcki,1
Semiacontiodus sp.,Expansograptus sp.,1
Semiacontiodus sp.,Webbyites felix,1
Semiacontiodus sp.,Rhabdopleura-like epibiont,1
Semiacontiodus sp.,Drepanoistodus? cf. pervetus,1
Semiacontiodus sp.,Drepanoistodus cf. forceps,1
Semiacontiodus sp.,Acodus deltatus,1
Semiacontiodus sp.,Cornuodus longibasis,1
Semiacontiodus sp.,Drepanodus arcuatus,1
Semiacontiodus sp.,Paltodus cf. inaequalis,1
Semiacontiodus sp.,Parapaltodus aff. flexuosus,1
Semiacontiodus sp.,Parapaltodus aff. simplicissimus,1
Semiacontiodus sp.,Paroistodus cf. proteus,1
Semiacontiodus sp.,Paroistodus cf. parallellus,1
Semiacontiodus sp.,Periodon cf. selenopsis,1
Semiacontiodus sp.,Periodon cf. primus,1
Semiacontiodus sp.,Prioniodus sp.,1
Semiacontiodus sp.,Prioniodus cf. gilberti,1
Semiacontiodus sp.,Protopanderodus cf. leonardii,1
Semiacontiodus sp.,Scalpellodus aff. gracilis,1
Semiacontiodus sp.,Scolopodus aff. krummi,1
Semiacontiodus sp.,Semiacontiodus sp.,1
Semiacontiodus sp.,Semiacontiodus cf. cornuformis,1
Semiacontiodus sp.,Stolodus cf. stola,1
Semiacontiodus sp.,Tripodus sp.,1
Semiacontiodus sp.,Tripodus aff. Laevis,1
Semiacontiodus sp.,Tropodus sp.,1
Semiacontiodus sp.,Tropodus cf. sweeti,1
Semiacontiodus cf. cornuformis,Benthic detritus,1
Semiacontiodus cf. cornuformis,Zooplankton,1
Semiacontiodus cf. cornuformis,Bryozoan,1
Semiacontiodus cf. cornuformis,Halkieriid,1
Semiacontiodus cf. cornuformis,Calvapilosa kroegeri,1
Semiacontiodus cf. cornuformis,Plumulites bengtsoni,1
Semiacontiodus cf. cornuformis,Large plumulitid,1
Semiacontiodus cf. cornuformis,Possible phyllodocid,1
Semiacontiodus cf. cornuformis,Palaeoscolex cf. tenensis,1
Semiacontiodus cf. cornuformis,Priapulid,1
Semiacontiodus cf. cornuformis,Large taxon with spinose limbs,1
Semiacontiodus cf. cornuformis,Small taxon with spinose limbs,1
Semiacontiodus cf. cornuformis,Clonograptus rigidus,1
Semiacontiodus cf. cornuformis,Clonograptus flexibilis,1
Semiacontiodus cf. cornuformis,Clonograptus flexilis,1
Semiacontiodus cf. cornuformis,Clonograptus persistens,1
Semiacontiodus cf. cornuformis,Clonograptus multiplex,1
Semiacontiodus cf. cornuformis,Didymograptus cf. arcuatus,1
Semiacontiodus cf. cornuformis,Didymograptus deflexus,1
Semiacontiodus cf. cornuformis,Didymograptus extensus,1
Semiacontiodus cf. cornuformis,Didymograptus v-fractus,1
Semiacontiodus cf. cornuformis,Didymograptus intendus,1
Semiacontiodus cf. cornuformis,Didymograptus pennatulus,1
Semiacontiodus cf. cornuformis,Didymograptus nanus,1
Semiacontiodus cf. cornuformis,Didymograptus nitidus,1
Semiacontiodus cf. cornuformis,Didymograptus patulus,1
Semiacontiodus cf. cornuformis,Didymograptus sparsus,1
Semiacontiodus cf. cornuformis,"""Didymograptus sp. 1""",1
Semiacontiodus cf. cornuformis,Didymograptus sp.,1
Semiacontiodus cf. cornuformis,Didymograptid indet.,1
Semiacontiodus cf. cornuformis,Dichograptidae?,1
Semiacontiodus cf. cornuformis,Hunnegraptus copiosus,1
Semiacontiodus cf. cornuformis, 'Kiaerograptus' supremus,1
Semiacontiodus cf. cornuformis,Koremagraptus sp.,1
Semiacontiodus cf. cornuformis,Paradelograptus norvegicus,1
Semiacontiodus cf. cornuformis,Paradelograptus tenuis,1
Semiacontiodus cf. cornuformis,Paratemnograptus magnificus,1
Semiacontiodus cf. cornuformis,Tetragraptus cf. approximatus,1
Semiacontiodus cf. cornuformis,Tetragraptus quadribrachiatus,1
Semiacontiodus cf. cornuformis,Tetragraptus reclinatus,1
Semiacontiodus cf. cornuformis,Tetragraptus serra,1
Semiacontiodus cf. cornuformis,Tetragraptus tornquisti,1
Semiacontiodus cf. cornuformis, 'Tetragraptus' bulmani,1
Semiacontiodus cf. cornuformis,Tetragraptus sp.,1
Semiacontiodus cf. cornuformis,Araneograptus murrayi,1
Semiacontiodus cf. cornuformis,Dictyonema sp.,1
Semiacontiodus cf. cornuformis,Tuboid,1
Semiacontiodus cf. cornuformis,Anisograptus cf. matanensis,1
Semiacontiodus cf. cornuformis,Bryograptus divergens,1
Semiacontiodus cf. cornuformis,Bryograptus kjerulfi cumbrensis,1
Semiacontiodus cf. cornuformis,Bryograptus lapworthi,1
Semiacontiodus cf. cornuformis,Rhabdinopora flabelliforme cf. anglica,1
Semiacontiodus cf. cornuformis,Rhabdinopora flabelliforme flabelliforme,1
Semiacontiodus cf. cornuformis,Rhabdinopora flabelliforme multithecatum,1
Semiacontiodus cf. cornuformis,Rhabdinopora flabelliformis socialis,1
Semiacontiodus cf. cornuformis,Rhabdinopora flabelliformis canadenisis,1
Semiacontiodus cf. cornuformis,Rhabdinopora flabelliforme norvegicum,1
Semiacontiodus cf. cornuformis,Acrograptus nicholsoni,1
Semiacontiodus cf. cornuformis,Adelograptus sp.,1
Semiacontiodus cf. cornuformis,Azygograptus eivionicus,1
Semiacontiodus cf. cornuformis,Azygograptus sp.,1
Semiacontiodus cf. cornuformis,Etagraptus putillus,1
Semiacontiodus cf. cornuformis,Hermannograptus sp.,1
Semiacontiodus cf. cornuformis,Isograptus caduceus arcuatus,1
Semiacontiodus cf. cornuformis,Isograptus caduceus gracilis,1
Semiacontiodus cf. cornuformis,Isograptus furcula,1
Semiacontiodus cf. cornuformis,Pterograptus sp.,1
Semiacontiodus cf. cornuformis,Schizograptus sp.,1
Semiacontiodus cf. cornuformis,Temnograptus multiflex,1
Semiacontiodus cf. cornuformis,Temnograptus cf. noveboracensis,1
Semiacontiodus cf. cornuformis,Temnograptus ramulus,1
Semiacontiodus cf. cornuformis,Adelograptus tenellus,1
Semiacontiodus cf. cornuformis,Choristograptus louai,1
Semiacontiodus cf. cornuformis,Ancoragraptus bulmani,1
Semiacontiodus cf. cornuformis,?Cymatograptus protobalticus,1
Semiacontiodus cf. cornuformis,?Baltograptus jacksoni,1
Semiacontiodus cf. cornuformis,Baltograptus minutus,1
Semiacontiodus cf. cornuformis,Baltograptus deflexus,1
Semiacontiodus cf. cornuformis,?Baltograptus kurcki,1
Semiacontiodus cf. cornuformis,Expansograptus sp.,1
Semiacontiodus cf. cornuformis,Webbyites felix,1
Semiacontiodus cf. cornuformis,Rhabdopleura-like epibiont,1
Semiacontiodus cf. cornuformis,Drepanoistodus? cf. pervetus,1
Semiacontiodus cf. cornuformis,Drepanoistodus cf. forceps,1
Semiacontiodus cf. cornuformis,Acodus deltatus,1
Semiacontiodus cf. cornuformis,Cornuodus longibasis,1
Semiacontiodus cf. cornuformis,Drepanodus arcuatus,1
Semiacontiodus cf. cornuformis,Paltodus cf. inaequalis,1
Semiacontiodus cf. cornuformis,Parapaltodus aff. flexuosus,1
Semiacontiodus cf. cornuformis,Parapaltodus aff. simplicissimus,1
Semiacontiodus cf. cornuformis,Paroistodus cf. proteus,1
Semiacontiodus cf. cornuformis,Paroistodus cf. parallellus,1
Semiacontiodus cf. cornuformis,Periodon cf. selenopsis,1
Semiacontiodus cf. cornuformis,Periodon cf. primus,1
Semiacontiodus cf. cornuformis,Prioniodus sp.,1
Semiacontiodus cf. cornuformis,Prioniodus cf. gilberti,1
Semiacontiodus cf. cornuformis,Protopanderodus cf. leonardii,1
Semiacontiodus cf. cornuformis,Scalpellodus aff. gracilis,1
Semiacontiodus cf. cornuformis,Scolopodus aff. krummi,1
Semiacontiodus cf. cornuformis,Semiacontiodus sp.,1
Semiacontiodus cf. cornuformis,Semiacontiodus cf. cornuformis,1
Semiacontiodus cf. cornuformis,Stolodus cf. stola,1
Semiacontiodus cf. cornuformis,Tripodus sp.,1
Semiacontiodus cf. cornuformis,Tripodus aff. Laevis,1
Semiacontiodus cf. cornuformis,Tropodus sp.,1
Semiacontiodus cf. cornuformis,Tropodus cf. sweeti,1
Stolodus cf. stola,Benthic detritus,1
Stolodus cf. stola,Zooplankton,1
Stolodus cf. stola,Bryozoan,1
Stolodus cf. stola,Halkieriid,1
Stolodus cf. stola,Calvapilosa kroegeri,1
Stolodus cf. stola,Plumulites bengtsoni,1
Stolodus cf. stola,Large plumulitid,1
Stolodus cf. stola,Possible phyllodocid,1
Stolodus cf. stola,Palaeoscolex cf. tenensis,1
Stolodus cf. stola,Priapulid,1
Stolodus cf. stola,Large taxon with spinose limbs,1
Stolodus cf. stola,Small taxon with spinose limbs,1
Stolodus cf. stola,Clonograptus rigidus,1
Stolodus cf. stola,Clonograptus flexibilis,1
Stolodus cf. stola,Clonograptus flexilis,1
Stolodus cf. stola,Clonograptus persistens,1
Stolodus cf. stola,Clonograptus multiplex,1
Stolodus cf. stola,Didymograptus cf. arcuatus,1
Stolodus cf. stola,Didymograptus deflexus,1
Stolodus cf. stola,Didymograptus extensus,1
Stolodus cf. stola,Didymograptus v-fractus,1
Stolodus cf. stola,Didymograptus intendus,1
Stolodus cf. stola,Didymograptus pennatulus,1
Stolodus cf. stola,Didymograptus nanus,1
Stolodus cf. stola,Didymograptus nitidus,1
Stolodus cf. stola,Didymograptus patulus,1
Stolodus cf. stola,Didymograptus sparsus,1
Stolodus cf. stola,"""Didymograptus sp. 1""",1
Stolodus cf. stola,Didymograptus sp.,1
Stolodus cf. stola,Didymograptid indet.,1
Stolodus cf. stola,Dichograptidae?,1
Stolodus cf. stola,Hunnegraptus copiosus,1
Stolodus cf. stola, 'Kiaerograptus' supremus,1
Stolodus cf. stola,Koremagraptus sp.,1
Stolodus cf. stola,Paradelograptus norvegicus,1
Stolodus cf. stola,Paradelograptus tenuis,1
Stolodus cf. stola,Paratemnograptus magnificus,1
Stolodus cf. stola,Tetragraptus cf. approximatus,1
Stolodus cf. stola,Tetragraptus quadribrachiatus,1
Stolodus cf. stola,Tetragraptus reclinatus,1
Stolodus cf. stola,Tetragraptus serra,1
Stolodus cf. stola,Tetragraptus tornquisti,1
Stolodus cf. stola, 'Tetragraptus' bulmani,1
Stolodus cf. stola,Tetragraptus sp.,1
Stolodus cf. stola,Araneograptus murrayi,1
Stolodus cf. stola,Dictyonema sp.,1
Stolodus cf. stola,Tuboid,1
Stolodus cf. stola,Anisograptus cf. matanensis,1
Stolodus cf. stola,Bryograptus divergens,1
Stolodus cf. stola,Bryograptus kjerulfi cumbrensis,1
Stolodus cf. stola,Bryograptus lapworthi,1
Stolodus cf. stola,Rhabdinopora flabelliforme cf. anglica,1
Stolodus cf. stola,Rhabdinopora flabelliforme flabelliforme,1
Stolodus cf. stola,Rhabdinopora flabelliforme multithecatum,1
Stolodus cf. stola,Rhabdinopora flabelliformis socialis,1
Stolodus cf. stola,Rhabdinopora flabelliformis canadenisis,1
Stolodus cf. stola,Rhabdinopora flabelliforme norvegicum,1
Stolodus cf. stola,Acrograptus nicholsoni,1
Stolodus cf. stola,Adelograptus sp.,1
Stolodus cf. stola,Azygograptus eivionicus,1
Stolodus cf. stola,Azygograptus sp.,1
Stolodus cf. stola,Etagraptus putillus,1
Stolodus cf. stola,Hermannograptus sp.,1
Stolodus cf. stola,Isograptus caduceus arcuatus,1
Stolodus cf. stola,Isograptus caduceus gracilis,1
Stolodus cf. stola,Isograptus furcula,1
Stolodus cf. stola,Pterograptus sp.,1
Stolodus cf. stola,Schizograptus sp.,1
Stolodus cf. stola,Temnograptus multiflex,1
Stolodus cf. stola,Temnograptus cf. noveboracensis,1
Stolodus cf. stola,Temnograptus ramulus,1
Stolodus cf. stola,Adelograptus tenellus,1
Stolodus cf. stola,Choristograptus louai,1
Stolodus cf. stola,Ancoragraptus bulmani,1
Stolodus cf. stola,?Cymatograptus protobalticus,1
Stolodus cf. stola,?Baltograptus jacksoni,1
Stolodus cf. stola,Baltograptus minutus,1
Stolodus cf. stola,Baltograptus deflexus,1
Stolodus cf. stola,?Baltograptus kurcki,1
Stolodus cf. stola,Expansograptus sp.,1
Stolodus cf. stola,Webbyites felix,1
Stolodus cf. stola,Rhabdopleura-like epibiont,1
Stolodus cf. stola,Drepanoistodus? cf. pervetus,1
Stolodus cf. stola,Drepanoistodus cf. forceps,1
Stolodus cf. stola,Acodus deltatus,1
Stolodus cf. stola,Cornuodus longibasis,1
Stolodus cf. stola,Drepanodus arcuatus,1
Stolodus cf. stola,Paltodus cf. inaequalis,1
Stolodus cf. stola,Parapaltodus aff. flexuosus,1
Stolodus cf. stola,Parapaltodus aff. simplicissimus,1
Stolodus cf. stola,Paroistodus cf. proteus,1
Stolodus cf. stola,Paroistodus cf. parallellus,1
Stolodus cf. stola,Periodon cf. selenopsis,1
Stolodus cf. stola,Periodon cf. primus,1
Stolodus cf. stola,Prioniodus sp.,1
Stolodus cf. stola,Prioniodus cf. gilberti,1
Stolodus cf. stola,Protopanderodus cf. leonardii,1
Stolodus cf. stola,Scalpellodus aff. gracilis,1
Stolodus cf. stola,Scolopodus aff. krummi,1
Stolodus cf. stola,Semiacontiodus sp.,1
Stolodus cf. stola,Semiacontiodus cf. cornuformis,1
Stolodus cf. stola,Stolodus cf. stola,1
Stolodus cf. stola,Tripodus sp.,1
Stolodus cf. stola,Tripodus aff. Laevis,1
Stolodus cf. stola,Tropodus sp.,1
Stolodus cf. stola,Tropodus cf. sweeti,1
Tripodus sp.,Benthic detritus,1
Tripodus sp.,Zooplankton,1
Tripodus sp.,Bryozoan,1
Tripodus sp.,Halkieriid,1
Tripodus sp.,Calvapilosa kroegeri,1
Tripodus sp.,Plumulites bengtsoni,1
Tripodus sp.,Large plumulitid,1
Tripodus sp.,Possible phyllodocid,1
Tripodus sp.,Palaeoscolex cf. tenensis,1
Tripodus sp.,Priapulid,1
Tripodus sp.,Large taxon with spinose limbs,1
Tripodus sp.,Small taxon with spinose limbs,1
Tripodus sp.,Clonograptus rigidus,1
Tripodus sp.,Clonograptus flexibilis,1
Tripodus sp.,Clonograptus flexilis,1
Tripodus sp.,Clonograptus persistens,1
Tripodus sp.,Clonograptus multiplex,1
Tripodus sp.,Didymograptus cf. arcuatus,1
Tripodus sp.,Didymograptus deflexus,1
Tripodus sp.,Didymograptus extensus,1
Tripodus sp.,Didymograptus v-fractus,1
Tripodus sp.,Didymograptus intendus,1
Tripodus sp.,Didymograptus pennatulus,1
Tripodus sp.,Didymograptus nanus,1
Tripodus sp.,Didymograptus nitidus,1
Tripodus sp.,Didymograptus patulus,1
Tripodus sp.,Didymograptus sparsus,1
Tripodus sp.,"""Didymograptus sp. 1""",1
Tripodus sp.,Didymograptus sp.,1
Tripodus sp.,Didymograptid indet.,1
Tripodus sp.,Dichograptidae?,1
Tripodus sp.,Hunnegraptus copiosus,1
Tripodus sp., 'Kiaerograptus' supremus,1
Tripodus sp.,Koremagraptus sp.,1
Tripodus sp.,Paradelograptus norvegicus,1
Tripodus sp.,Paradelograptus tenuis,1
Tripodus sp.,Paratemnograptus magnificus,1
Tripodus sp.,Tetragraptus cf. approximatus,1
Tripodus sp.,Tetragraptus quadribrachiatus,1
Tripodus sp.,Tetragraptus reclinatus,1
Tripodus sp.,Tetragraptus serra,1
Tripodus sp.,Tetragraptus tornquisti,1
Tripodus sp., 'Tetragraptus' bulmani,1
Tripodus sp.,Tetragraptus sp.,1
Tripodus sp.,Araneograptus murrayi,1
Tripodus sp.,Dictyonema sp.,1
Tripodus sp.,Tuboid,1
Tripodus sp.,Anisograptus cf. matanensis,1
Tripodus sp.,Bryograptus divergens,1
Tripodus sp.,Bryograptus kjerulfi cumbrensis,1
Tripodus sp.,Bryograptus lapworthi,1
Tripodus sp.,Rhabdinopora flabelliforme cf. anglica,1
Tripodus sp.,Rhabdinopora flabelliforme flabelliforme,1
Tripodus sp.,Rhabdinopora flabelliforme multithecatum,1
Tripodus sp.,Rhabdinopora flabelliformis socialis,1
Tripodus sp.,Rhabdinopora flabelliformis canadenisis,1
Tripodus sp.,Rhabdinopora flabelliforme norvegicum,1
Tripodus sp.,Acrograptus nicholsoni,1
Tripodus sp.,Adelograptus sp.,1
Tripodus sp.,Azygograptus eivionicus,1
Tripodus sp.,Azygograptus sp.,1
Tripodus sp.,Etagraptus putillus,1
Tripodus sp.,Hermannograptus sp.,1
Tripodus sp.,Isograptus caduceus arcuatus,1
Tripodus sp.,Isograptus caduceus gracilis,1
Tripodus sp.,Isograptus furcula,1
Tripodus sp.,Pterograptus sp.,1
Tripodus sp.,Schizograptus sp.,1
Tripodus sp.,Temnograptus multiflex,1
Tripodus sp.,Temnograptus cf. noveboracensis,1
Tripodus sp.,Temnograptus ramulus,1
Tripodus sp.,Adelograptus tenellus,1
Tripodus sp.,Choristograptus louai,1
Tripodus sp.,Ancoragraptus bulmani,1
Tripodus sp.,?Cymatograptus protobalticus,1
Tripodus sp.,?Baltograptus jacksoni,1
Tripodus sp.,Baltograptus minutus,1
Tripodus sp.,Baltograptus deflexus,1
Tripodus sp.,?Baltograptus kurcki,1
Tripodus sp.,Expansograptus sp.,1
Tripodus sp.,Webbyites felix,1
Tripodus sp.,Rhabdopleura-like epibiont,1
Tripodus sp.,Drepanoistodus? cf. pervetus,1
Tripodus sp.,Drepanoistodus cf. forceps,1
Tripodus sp.,Acodus deltatus,1
Tripodus sp.,Cornuodus longibasis,1
Tripodus sp.,Drepanodus arcuatus,1
Tripodus sp.,Paltodus cf. inaequalis,1
Tripodus sp.,Parapaltodus aff. flexuosus,1
Tripodus sp.,Parapaltodus aff. simplicissimus,1
Tripodus sp.,Paroistodus cf. proteus,1
Tripodus sp.,Paroistodus cf. parallellus,1
Tripodus sp.,Periodon cf. selenopsis,1
Tripodus sp.,Periodon cf. primus,1
Tripodus sp.,Prioniodus sp.,1
Tripodus sp.,Prioniodus cf. gilberti,1
Tripodus sp.,Protopanderodus cf. leonardii,1
Tripodus sp.,Scalpellodus aff. gracilis,1
Tripodus sp.,Scolopodus aff. krummi,1
Tripodus sp.,Semiacontiodus sp.,1
Tripodus sp.,Semiacontiodus cf. cornuformis,1
Tripodus sp.,Stolodus cf. stola,1
Tripodus sp.,Tripodus sp.,1
Tripodus sp.,Tripodus aff. Laevis,1
Tripodus sp.,Tropodus sp.,1
Tripodus sp.,Tropodus cf. sweeti,1
Tripodus aff. Laevis,Benthic detritus,1
Tripodus aff. Laevis,Zooplankton,1
Tripodus aff. Laevis,Bryozoan,1
Tripodus aff. Laevis,Halkieriid,1
Tripodus aff. Laevis,Calvapilosa kroegeri,1
Tripodus aff. Laevis,Plumulites bengtsoni,1
Tripodus aff. Laevis,Large plumulitid,1
Tripodus aff. Laevis,Possible phyllodocid,1
Tripodus aff. Laevis,Palaeoscolex cf. tenensis,1
Tripodus aff. Laevis,Priapulid,1
Tripodus aff. Laevis,Large taxon with spinose limbs,1
Tripodus aff. Laevis,Small taxon with spinose limbs,1
Tripodus aff. Laevis,Clonograptus rigidus,1
Tripodus aff. Laevis,Clonograptus flexibilis,1
Tripodus aff. Laevis,Clonograptus flexilis,1
Tripodus aff. Laevis,Clonograptus persistens,1
Tripodus aff. Laevis,Clonograptus multiplex,1
Tripodus aff. Laevis,Didymograptus cf. arcuatus,1
Tripodus aff. Laevis,Didymograptus deflexus,1
Tripodus aff. Laevis,Didymograptus extensus,1
Tripodus aff. Laevis,Didymograptus v-fractus,1
Tripodus aff. Laevis,Didymograptus intendus,1
Tripodus aff. Laevis,Didymograptus pennatulus,1
Tripodus aff. Laevis,Didymograptus nanus,1
Tripodus aff. Laevis,Didymograptus nitidus,1
Tripodus aff. Laevis,Didymograptus patulus,1
Tripodus aff. Laevis,Didymograptus sparsus,1
Tripodus aff. Laevis,"""Didymograptus sp. 1""",1
Tripodus aff. Laevis,Didymograptus sp.,1
Tripodus aff. Laevis,Didymograptid indet.,1
Tripodus aff. Laevis,Dichograptidae?,1
Tripodus aff. Laevis,Hunnegraptus copiosus,1
Tripodus aff. Laevis, 'Kiaerograptus' supremus,1
Tripodus aff. Laevis,Koremagraptus sp.,1
Tripodus aff. Laevis,Paradelograptus norvegicus,1
Tripodus aff. Laevis,Paradelograptus tenuis,1
Tripodus aff. Laevis,Paratemnograptus magnificus,1
Tripodus aff. Laevis,Tetragraptus cf. approximatus,1
Tripodus aff. Laevis,Tetragraptus quadribrachiatus,1
Tripodus aff. Laevis,Tetragraptus reclinatus,1
Tripodus aff. Laevis,Tetragraptus serra,1
Tripodus aff. Laevis,Tetragraptus tornquisti,1
Tripodus aff. Laevis, 'Tetragraptus' bulmani,1
Tripodus aff. Laevis,Tetragraptus sp.,1
Tripodus aff. Laevis,Araneograptus murrayi,1
Tripodus aff. Laevis,Dictyonema sp.,1
Tripodus aff. Laevis,Tuboid,1
Tripodus aff. Laevis,Anisograptus cf. matanensis,1
Tripodus aff. Laevis,Bryograptus divergens,1
Tripodus aff. Laevis,Bryograptus kjerulfi cumbrensis,1
Tripodus aff. Laevis,Bryograptus lapworthi,1
Tripodus aff. Laevis,Rhabdinopora flabelliforme cf. anglica,1
Tripodus aff. Laevis,Rhabdinopora flabelliforme flabelliforme,1
Tripodus aff. Laevis,Rhabdinopora flabelliforme multithecatum,1
Tripodus aff. Laevis,Rhabdinopora flabelliformis socialis,1
Tripodus aff. Laevis,Rhabdinopora flabelliformis canadenisis,1
Tripodus aff. Laevis,Rhabdinopora flabelliforme norvegicum,1
Tripodus aff. Laevis,Acrograptus nicholsoni,1
Tripodus aff. Laevis,Adelograptus sp.,1
Tripodus aff. Laevis,Azygograptus eivionicus,1
Tripodus aff. Laevis,Azygograptus sp.,1
Tripodus aff. Laevis,Etagraptus putillus,1
Tripodus aff. Laevis,Hermannograptus sp.,1
Tripodus aff. Laevis,Isograptus caduceus arcuatus,1
Tripodus aff. Laevis,Isograptus caduceus gracilis,1
Tripodus aff. Laevis,Isograptus furcula,1
Tripodus aff. Laevis,Pterograptus sp.,1
Tripodus aff. Laevis,Schizograptus sp.,1
Tripodus aff. Laevis,Temnograptus multiflex,1
Tripodus aff. Laevis,Temnograptus cf. noveboracensis,1
Tripodus aff. Laevis,Temnograptus ramulus,1
Tripodus aff. Laevis,Adelograptus tenellus,1
Tripodus aff. Laevis,Choristograptus louai,1
Tripodus aff. Laevis,Ancoragraptus bulmani,1
Tripodus aff. Laevis,?Cymatograptus protobalticus,1
Tripodus aff. Laevis,?Baltograptus jacksoni,1
